"time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource"
2020-09-25 16:46:45,33.2092,139.8162,118.83,5.1,"mb",NA,120,0.093,1.18,"us","us6000c1a3",2020-09-25 17:57:07,"181 km SSE of Shimoda, Japan","earthquake",9.7,4.6,0.081,50,"reviewed","us","us"
2020-09-25 14:19:45,-2.8661,-76.6858,116.29,4.5,"mb",NA,118,2.789,1.29,"us","us6000c15s",2020-10-03 05:38:09,"72 km NNW of Alianza Cristiana, Peru","earthquake",5.2,6.7,0.06,81,"reviewed","us","us"
2020-09-25 10:57:13,34.2638,78.1901,10,5.3,"mww",NA,33,4.135,0.6,"us","us6000c13w",2020-09-25 21:22:21,"56 km E of Leh, India","earthquake",7,1.8,0.073,18,"reviewed","us","us"
2020-09-25 08:46:20,7.739,126.823,55.51,4.5,"mb",NA,119,1.401,0.49,"us","us6000c12d",2020-10-09 12:04:29,"30 km E of Kinablangan, Philippines","earthquake",7.5,6.8,0.089,37,"reviewed","us","us"
2020-09-25 07:42:51,-32.8816,-177.922,10,4.8,"mb",NA,162,3.625,0.82,"us","us6000c36x",2020-10-08 12:06:04,"south of the Kermadec Islands","earthquake",9.7,2,0.154,13,"reviewed","us","us"
2020-09-25 05:57:56,55.0354,-157.7635,27.1,4.9,"ml",NA,NA,NA,0.46,"ak","ak020ccyvv78",2020-10-09 17:40:39,"130 km SE of Perryville, Alaska","earthquake",NA,1,NA,NA,"reviewed","ak","ak"
2020-09-25 03:54:54,-60.3006,-26.2767,35,5.1,"mb",NA,67,9.111,0.74,"us","us6000c0zv",2020-09-25 04:36:36,"South Sandwich Islands region","earthquake",13.5,2,0.084,46,"reviewed","us","us"
2020-09-25 02:09:49,13.9088,144.5932,184.05,4.8,"mb",NA,87,0.415,1.12,"us","us6000c0zc",2020-09-29 02:11:41,"50 km NNW of Asan-Maina Village, Guam","earthquake",8.1,6.8,0.081,47,"reviewed","us","us"
2020-09-24 23:06:41,27.0443,-111.29,10,4.6,"mb",NA,139,0.89,1.11,"us","us6000c0xh",2020-09-27 21:06:05,"70 km ENE of Mulegé, Mexico","earthquake",4,1.9,0.058,88,"reviewed","us","us"
2020-09-24 23:01:29,27.1725,-111.4812,10,5.3,"mww",NA,123,0.692,0.84,"us","us6000c0ww",2020-09-25 02:49:22,"58 km ENE of Mulegé, Mexico","earthquake",7.1,1.9,0.046,45,"reviewed","us","us"
2020-09-24 21:19:16,12.1375,140.2064,10,4.6,"mb",NA,71,4.769,0.55,"us","us6000c36f",2020-10-02 02:56:32,"264 km N of Fais, Micronesia","earthquake",12.6,1.9,0.101,29,"reviewed","us","us"
2020-09-24 19:23:20,51.4832,177.8437,59.32,4.5,"mb",NA,198,0.636,0.47,"us","us6000c0rt",2020-10-08 20:16:27,"Rat Islands, Aleutian Islands, Alaska","earthquake",9.2,8.1,0.05,115,"reviewed","us","us"
2020-09-24 19:21:40,40.9965,19.7171,10,4.5,"mb",NA,55,1.283,1.15,"us","us6000c0rq",2020-09-24 22:06:44,"6 km N of Lushnjë, Albania","earthquake",6.2,1.9,0.22,6,"reviewed","us","us"
2020-09-24 17:42:12,-7.1949,125.1012,517.89,4.5,"mb",NA,45,2.674,0.85,"us","us6000c0p6",2020-09-24 18:26:03,"156 km N of Likisá, Timor Leste","earthquake",12.3,8.7,0.104,27,"reviewed","us","us"
2020-09-24 13:15:15,29.5102,51.4363,10,4.5,"mb",NA,87,4.412,0.91,"us","us6000c0hf",2020-09-27 23:54:19,"24 km WSW of Kazerun, Iran","earthquake",5.8,1.9,0.111,24,"reviewed","us","us"
2020-09-24 09:35:18,-3.6252,128.4742,10,4.5,"mb",NA,94,3.833,1.35,"us","us6000c0gd",2020-09-24 11:14:56,"33 km ENE of Ambon, Indonesia","earthquake",7.7,1.9,0.156,13,"reviewed","us","us"
2020-09-24 09:05:55,-23.16,-175.487,10,4.5,"mb",NA,124,6.59,1.34,"us","us6000c363",2020-10-01 06:40:01,"209 km SSW of ‘Ohonua, Tonga","earthquake",7.1,1.9,0.181,9,"reviewed","us","us"
2020-09-24 05:10:20,38.86,20.4823,10,4.6,"mb",NA,78,1.004,1.26,"us","us6000c0er",2020-09-26 13:13:04,"19 km W of Lefkáda, Greece","earthquake",6.5,1.9,0.122,20,"reviewed","us","us"
2020-09-24 04:44:58,79.6067,3.3279,10,4.5,"mb",NA,112,2.9,0.73,"us","us6000c0en",2020-09-24 23:41:56,"Greenland Sea","earthquake",6.8,1.9,0.116,23,"reviewed","us","us"
2020-09-24 03:06:17,-33.6216,-176.8336,10,4.5,"mb",NA,90,4.462,0.61,"us","us6000c35u",2020-10-09 04:12:46,"south of the Kermadec Islands","earthquake",9.1,1.9,0.163,11,"reviewed","us","us"
2020-09-24 02:27:36,9.3036,126.4105,50,5,"mb",NA,61,19.574,0.82,"us","us6000c362",2020-10-09 03:09:27,"24 km E of Cortes, Philippines","earthquake",11.6,1.9,0.085,44,"reviewed","us","us"
2020-09-24 02:25:58,9.4067,126.7559,14.55,5.2,"mww",NA,103,2.597,0.73,"us","us6000c0dp",2020-09-24 21:42:56,"63 km ENE of Cortes, Philippines","earthquake",8.6,3.7,0.083,14,"reviewed","us","us"
2020-09-24 01:45:46,0.6472,-25.4568,10,4.5,"mb",NA,67,12.253,0.58,"us","us6000c35t",2020-10-09 04:01:46,"central Mid-Atlantic Ridge","earthquake",6.3,1.9,0.136,16,"reviewed","us","us"
2020-09-24 01:30:54,-22.1576,-176.5827,100.92,4.6,"mb",NA,107,6.946,0.97,"us","us6000c0dh",2020-09-24 21:26:50,"180 km SW of Haveluloto, Tonga","earthquake",5.4,6.2,0.094,34,"reviewed","us","us"
2020-09-24 01:01:28,-0.3369,-19.0595,10,4.8,"mb",NA,101,8.881,0.56,"us","us6000c0de",2020-09-24 21:17:56,"central Mid-Atlantic Ridge","earthquake",10.2,1.9,0.08,49,"reviewed","us","us"
2020-09-24 00:27:49,-0.2362,-18.8069,10,5.6,"mww",NA,65,8.837,0.77,"us","us6000c0cs",2020-10-06 22:23:38,"central Mid-Atlantic Ridge","earthquake",10.1,1.8,0.052,35,"reviewed","us","us"
2020-09-23 23:32:54,9.8762,126.1452,15.12,4.5,"mb",NA,125,2.844,0.78,"us","us6000c2jy",2020-10-04 03:06:48,"5 km ENE of Pilar, Philippines","earthquake",9.3,3.6,0.09,36,"reviewed","us","us"
2020-09-23 22:19:44,9.3421,126.9185,10,4.7,"mb",NA,115,2.618,0.57,"us","us6000c0bb",2020-10-03 00:30:53,"80 km E of Cortes, Philippines","earthquake",9,1.9,0.066,71,"reviewed","us","us"
2020-09-23 22:07:55,2.1682,126.751,56.49,4.7,"mb",NA,59,1.517,0.66,"us","us6000c0b1",2020-10-02 23:32:43,"148 km WNW of Tobelo, Indonesia","earthquake",6.4,5.8,0.069,63,"reviewed","us","us"
2020-09-23 20:42:52,13.0288,-90.081,35,4.6,"mb",NA,87,1.531,1.23,"us","us6000c09c",2020-10-01 17:56:40,"68 km SSW of Acajutla, El Salvador","earthquake",7,1.9,0.046,141,"reviewed","us","us"
2020-09-23 16:05:56,10.8212,143.4812,10,4.5,"mb",NA,141,3.067,0.6,"us","us6000c2jl",2020-09-29 21:49:48,"299 km SSW of Merizo Village, Guam","earthquake",12.3,1.9,0.118,21,"reviewed","us","us"
2020-09-23 04:05:54,12.1574,123.9092,10,4.5,"mb",NA,105,5.316,0.77,"us","us6000c2j6",2020-10-09 02:39:02,"1 km NW of Palanas, Philippines","earthquake",9.8,1.8,0.145,14,"reviewed","us","us"
2020-09-23 00:09:37,9.2304,126.836,10,4.5,"mb",NA,141,2.481,0.68,"us","us6000c2j5",2020-09-29 21:22:17,"68 km ENE of Bacolod, Philippines","earthquake",12.6,1.9,0.102,28,"reviewed","us","us"
2020-09-22 23:53:46,-62.3276,-58.3857,10,5.2,"mww",NA,81,0.158,0.54,"us","us6000bzwl",2020-09-27 23:40:55,"South Shetland Islands","earthquake",6.8,1.8,0.08,15,"reviewed","us","us"
2020-09-22 23:44:13,-62.3157,-58.181,10,5.2,"mww",NA,65,0.238,0.6,"us","us6000bzwb",2020-09-27 23:39:26,"South Shetland Islands","earthquake",6.9,1.8,0.069,20,"reviewed","us","us"
2020-09-22 22:56:31,14.2293,-92.323,62.19,4.8,"mb",NA,184,0.675,0.96,"us","us6000bzvq",2020-10-07 22:33:46,"34 km SSW of Ocós, Guatemala","earthquake",4.1,6.6,0.059,88,"reviewed","us","us"
2020-09-22 22:52:32,9.4148,127.3969,10,4.6,"mb",NA,133,2.943,0.47,"us","us6000c18k",2020-09-27 23:21:47,"132 km ENE of Aras-asan, Philippines","earthquake",8.9,1.9,0.125,19,"reviewed","us","us"
2020-09-22 20:13:19,-30.7116,-71.6787,30.61,4.7,"mb",NA,152,0.053,0.68,"us","us6000bzsb",2020-09-22 21:14:49,"47 km WSW of Ovalle, Chile","earthquake",3.9,4,0.112,28,"reviewed","us","us"
2020-09-22 11:53:06,-21.7993,-68.4828,129.17,4.8,"mww",NA,41,0.705,1.08,"us","us6000bzmn",2020-09-22 13:38:38,"85 km NNE of Calama, Chile","earthquake",5.5,5.2,0.08,15,"reviewed","us","us"
2020-09-22 08:25:20,-62.3224,-57.8697,10,4.9,"mb",NA,85,0.38,0.51,"us","us6000bzmi",2020-09-22 11:12:07,"South Shetland Islands","earthquake",5.2,1.9,0.112,25,"reviewed","us","us"
2020-09-22 01:19:04,-6.8396,129.3703,174.38,5,"mww",NA,23,2.224,0.93,"us","us6000bzj4",2020-10-09 00:26:27,"Banda Sea","earthquake",7.3,4.9,0.08,15,"reviewed","us","us"
2020-09-22 00:26:39,12.655,144.0725,10,4.5,"mb",NA,84,1.209,0.77,"us","us6000c17c",2020-09-25 21:45:53,"93 km SW of Merizo Village, Guam","earthquake",7.2,1.6,0.119,21,"reviewed","us","us"
2020-09-22 00:21:53,12.7624,143.9645,10,4.9,"mb",NA,75,1.204,1.01,"us","us6000c17f",2020-09-25 21:14:01,"94 km SW of Merizo Village, Guam","earthquake",9.5,1.3,0.093,36,"reviewed","us","us"
2020-09-21 23:42:54,-62.3103,-58.2665,10,4.5,"mb",NA,94,0.199,0.59,"us","us6000c14z",2020-10-01 21:09:06,"South Shetland Islands","earthquake",6.6,1.9,0.103,28,"reviewed","us","us"
2020-09-21 18:19:55,51.7902,103.4938,10,4.6,"mb",NA,52,0.144,0.71,"us","us6000bzfz",2020-09-28 15:45:02,"15 km WNW of Kultuk, Russia","earthquake",6.9,1.8,0.08,46,"reviewed","us","us"
2020-09-21 18:04:57,51.8574,103.48,10,5.6,"mww",NA,28,0.204,0.68,"us","us6000bzek",2020-09-28 15:53:40,"21 km NW of Kultuk, Russia","earthquake",7.5,1.8,0.068,21,"reviewed","us","us"
2020-09-21 17:57:38,-20.9834,-173.781,10,4.7,"mb",NA,95,4.089,1.15,"us","us6000bzeq",2020-09-28 15:20:08,"127 km ENE of ‘Ohonua, Tonga","earthquake",11.9,1.8,0.07,62,"reviewed","us","us"
2020-09-21 15:23:53,13.9855,145.1995,112.82,4.5,"mb",NA,66,0.508,0.47,"us","us6000c14n",2020-09-27 14:49:37,"60 km NE of Yigo Village, Guam","earthquake",9.6,3.9,0.093,34,"reviewed","us","us"
2020-09-21 14:59:54,4.4655,-78.4196,10,4.7,"mb",NA,67,4.102,0.95,"us","us7000bqrk",2020-09-27 14:21:51,"119 km W of Santa Genoveva de Docordó, Colombia","earthquake",4.9,1.8,0.048,132,"reviewed","us","us"
2020-09-21 13:37:15,-4.0426,-104.3789,10,5.8,"mww",NA,59,14.472,0.78,"us","us7000bqr4",2020-09-27 14:20:28,"central East Pacific Rise","earthquake",12.6,1.8,0.062,25,"reviewed","us","us"
2020-09-21 13:15:17,32.288,141.8251,10,4.6,"mb",NA,113,1.885,0.7,"us","us7000bqr1",2020-09-27 13:56:29,"Izu Islands, Japan region","earthquake",9.4,1.7,0.137,16,"reviewed","us","us"
2020-09-21 12:27:57,-4.0832,-104.2161,10,5.5,"mww",NA,124,22.22,0.72,"us","us7000bqqu",2020-09-25 01:41:45,"central East Pacific Rise","earthquake",14.5,1.9,0.065,23,"reviewed","us","us"
2020-09-21 12:06:24,-4.0414,-104.3038,10,4.7,"mb",NA,114,14.398,0.44,"us","us7000bqqs",2020-09-21 12:34:49,"central East Pacific Rise","earthquake",12.1,1.9,0.034,259,"reviewed","us","us"
2020-09-21 11:18:08,43.4994,81.8397,10,4.5,"mb",NA,57,1.724,0.48,"us","us7000bqqj",2020-09-25 13:47:04,"69 km ESE of Qapqal, China","earthquake",6.2,1.9,0.118,21,"reviewed","us","us"
2020-09-21 10:26:37,-2.6809,121.2539,44.6,4.5,"mb",NA,101,2.225,0.83,"us","us7000bqqd",2020-09-22 09:01:34,"122 km ENE of Palopo, Indonesia","earthquake",7.9,6.2,0.181,10,"reviewed","us","us"
2020-09-21 09:00:04,19.8817,-109.2286,10,4.9,"mb",NA,190,6.842,1.71,"us","us7000bqpl",2020-09-21 10:03:16,"Revilla Gigedo Islands region","earthquake",7.4,1.9,0.026,474,"reviewed","us","us"
2020-09-21 04:28:59,9.2274,126.7687,10,4.6,"mb",NA,142,2.446,0.55,"us","us6000c14e",2020-09-27 22:42:35,"61 km ENE of La Paz, Philippines","earthquake",10.4,1.9,0.109,25,"reviewed","us","us"
2020-09-21 04:22:10,19.6478,-109.4273,10,4.5,"mb",NA,89,1.671,0.93,"us","us7000bqnj",2020-10-07 22:24:18,"Revilla Gigedo Islands region","earthquake",6.4,1.6,0.06,81,"reviewed","us","us"
2020-09-21 01:39:33,-5.6561,152.3741,10,4.5,"mb",NA,128,1.384,0.62,"us","us6000c14d",2020-09-27 22:01:42,"145 km S of Kokopo, Papua New Guinea","earthquake",9.9,1.8,0.115,22,"reviewed","us","us"
2020-09-20 23:54:51,22.7988,121.6496,10,4.6,"mb",NA,79,0.526,0.91,"us","us7000bqlw",2020-09-27 03:33:25,"127 km ESE of Yujing, Taiwan","earthquake",4.4,1.6,0.057,91,"reviewed","us","us"
2020-09-20 22:21:49,9.4072,126.9428,10,5.3,"mww",NA,41,2.686,0.72,"us","us7000bql5",2020-10-08 00:03:23,"83 km E of Cortes, Philippines","earthquake",7.7,1.8,0.098,10,"reviewed","us","us"
2020-09-20 22:13:15,9.2614,126.6799,9,5.8,"mww",NA,43,2.435,0.56,"us","us7000bql2",2020-10-07 23:38:21,"53 km E of Cortes, Philippines","earthquake",7.2,1.7,0.052,35,"reviewed","us","us"
2020-09-20 20:41:23,38.3216,74.5249,142.43,4.5,"mb",NA,89,2.418,0.73,"us","us7000bqkl",2020-09-20 20:59:42,"51 km ENE of Murghob, Tajikistan","earthquake",3.8,13.8,0.192,8,"reviewed","us","us"
2020-09-20 19:56:50,0.7325,-26.8417,10,4.5,"mb",NA,101,11.148,1.35,"us","us6000c0mm",2020-09-25 19:21:15,"central Mid-Atlantic Ridge","earthquake",12.4,1.9,0.163,11,"reviewed","us","us"
2020-09-20 19:08:08,38.0495,34.0604,10,5.2,"mww",NA,51,1.615,1.01,"us","us7000bqjg",2020-09-23 13:22:29,"25 km NE of Emirgazi, Turkey","earthquake",4.8,1.8,0.06,27,"reviewed","us","us"
2020-09-20 17:47:20,18.6675,121.0371,10,4.7,"mb",NA,123,1.239,1.2,"us","us7000bqix",2020-09-20 23:10:22,"8 km NW of Claveria, Philippines","earthquake",7.8,1.9,0.064,74,"reviewed","us","us"
2020-09-20 17:18:28,-24.3123,-67.4228,192.35,4.5,"mb",NA,105,1.521,0.97,"us","us7000bqir",2020-09-20 19:02:56,"112 km W of San Antonio de los Cobres, Argentina","earthquake",9.4,10.4,0.221,7,"reviewed","us","us"
2020-09-20 16:55:04,-6.6024,153.841,10,5,"mb",NA,61,2.909,0.53,"us","us7000bqik",2020-09-24 19:58:18,"184 km W of Panguna, Papua New Guinea","earthquake",3.9,1.7,0.062,83,"reviewed","us","us"
2020-09-20 15:21:12,-20.5589,-175.8696,110.9,4.5,"mb",NA,102,5.785,0.28,"us","us6000c0m9",2020-09-24 19:40:20,"94 km NW of Nuku‘alofa, Tonga","earthquake",15.8,10.9,0.14,15,"reviewed","us","us"
2020-09-20 13:28:27,6.6811,125.5349,181.23,5,"mww",NA,78,0.388,1.11,"us","us7000bqi2",2020-09-24 19:03:40,"Mindanao, Philippines","earthquake",8.4,4.1,0.093,11,"reviewed","us","us"
2020-09-20 10:48:34,34.974,140.2494,73.56,4.8,"mb",NA,130,1.725,0.89,"us","us7000bqgi",2020-10-07 06:03:38,"19 km SE of Kamogawa, Japan","earthquake",7,8.1,0.097,33,"reviewed","us","us"
2020-09-20 09:50:24,2.5266,-95.2649,10,4.6,"mb",NA,151,5.906,0.57,"us","us7000bqg4",2020-10-07 05:45:58,"Galapagos Islands, Ecuador region","earthquake",12.7,2,0.104,28,"reviewed","us","us"
2020-09-20 09:42:16,2.586,-95.2352,10,5.5,"mww",NA,148,5.913,0.56,"us","us7000bqg0",2020-10-07 05:32:48,"Galapagos Islands, Ecuador region","earthquake",9.5,1.9,0.046,46,"reviewed","us","us"
2020-09-20 09:38:20,-37.6476,78.0811,10,4.6,"mb",NA,70,0.432,0.54,"us","us6000c0lz",2020-10-03 05:10:25,"Mid-Indian Ridge","earthquake",8.4,1.2,0.136,16,"reviewed","us","us"
2020-09-20 09:20:27,-13.6181,-111.849,10,4.5,"mb",NA,113,20.617,0.7,"us","us6000c0m5",2020-10-02 12:11:49,"central East Pacific Rise","earthquake",10.6,1.8,0.131,17,"reviewed","us","us"
2020-09-20 08:14:19,5.6718,126.6475,93.87,4.6,"mb",NA,121,1.748,0.42,"us","us7000bqf9",2020-09-20 08:36:26,"92 km SE of Pondaguitan, Philippines","earthquake",8.3,6.6,0.105,27,"reviewed","us","us"
2020-09-20 05:29:41,-15.1691,-71.4685,137.28,4.5,"mb",NA,100,3.361,0.72,"us","us7000bqe0",2020-10-07 04:45:01,"southern Peru","earthquake",9.3,5.4,0.054,99,"reviewed","us","us"
2020-09-20 04:53:29,-17.3652,-176.5641,10,4.5,"mb",NA,92,3.389,0.68,"us","us6000c0lk",2020-09-24 21:01:04,"Fiji region","earthquake",6.9,1.9,0.272,4,"reviewed","us","us"
2020-09-20 03:50:37,12.733,123.4205,39.42,4.5,"mb",NA,115,5.581,0.9,"us","us6000c0lh",2020-09-24 20:14:21,"9 km E of Osmeña, Philippines","earthquake",11.3,8.2,0.135,16,"reviewed","us","us"
2020-09-20 01:59:05,22.9652,93.7083,56.69,5,"mb",NA,38,0.336,0.57,"us","us7000bqcm",2020-09-20 02:16:14,"6 km NNE of Falam, Myanmar","earthquake",5.9,5.7,0.047,147,"reviewed","us","us"
2020-09-20 01:32:38,17.4337,146.1081,121.35,4.5,"mb",NA,47,2.201,1.11,"us","us7000bqcd",2020-09-20 01:58:15,"248 km N of Saipan, Northern Mariana Islands","earthquake",11.3,6.6,0.07,59,"reviewed","us","us"
2020-09-20 00:04:50,36.7849,140.52,19.84,4.6,"mb",NA,110,1.873,0.68,"us","us7000bqc1",2020-10-02 05:52:16,"15 km E of Daigo, Japan","earthquake",4.9,3.9,0.057,93,"reviewed","us","us"
2020-09-19 23:22:47,-11.564,165.1823,10,5,"mb",NA,103,4.331,0.47,"us","us7000bqbu",2020-10-02 05:05:59,"114 km SW of Lata, Solomon Islands","earthquake",6.4,1.6,0.064,79,"reviewed","us","us"
2020-09-19 22:10:02,-64.9268,177.8765,10,4.6,"mb",NA,99,13.417,1.1,"us","us6000c0ii",2020-10-02 04:03:04,"Balleny Islands region","earthquake",15.2,1.9,0.157,12,"reviewed","us","us"
2020-09-19 21:09:31,-37.5238,77.8873,10,5.7,"mww",NA,28,0.371,0.58,"us","us7000bqaf",2020-10-02 03:36:14,"Mid-Indian Ridge","earthquake",8.7,1.6,0.075,17,"reviewed","us","us"
2020-09-19 20:58:16,-0.0807,-18.0865,10,4.6,"mb",NA,66,8.491,0.52,"us","us6000c0ig",2020-09-26 04:06:22,"central Mid-Atlantic Ridge","earthquake",10.6,1.9,0.114,23,"reviewed","us","us"
2020-09-19 11:48:24,-15.6266,167.1798,25.91,4.5,"mb",NA,154,0.179,0.57,"us","us6000c0hx",2020-10-11 11:15:00,"11 km S of Luganville, Vanuatu","earthquake",11.9,6.4,0.156,12,"reviewed","us","us"
2020-09-19 11:11:52,-62.4006,-58.439,10,5.3,"mww",NA,100,0.194,1.11,"us","us7000bq6c",2020-09-22 18:53:56,"South Shetland Islands","earthquake",2.4,1.9,0.086,13,"reviewed","us","us"
2020-09-19 09:26:49,-21.0147,-68.6698,119.56,5,"mww",NA,34,0.943,0.93,"us","us7000bq5p",2020-09-24 20:52:03,"161 km N of Calama, Chile","earthquake",5.7,4.2,0.098,10,"reviewed","us","us"
2020-09-19 06:38:46,34.038,-118.08,16.87,4.54,"mw",236,16,0.01273,0.25,"ci","ci38695658",2020-10-10 06:06:25,"3km WSW of South El Monte, CA","earthquake",0.11,0.22,NA,6,"reviewed","ci","ci"
2020-09-18 23:34:24,-62.2928,-58.2658,10,4.9,"mb",NA,63,0.193,1.07,"us","us6000c04f",2020-09-26 02:07:07,"South Shetland Islands","earthquake",4.4,1.9,0.178,10,"reviewed","us","us"
2020-09-18 22:32:23,-62.3416,-58.5811,10,4.8,"mb",NA,93,0.111,0.77,"us","us6000c04g",2020-09-25 05:22:14,"South Shetland Islands","earthquake",6.5,1.7,0.094,35,"reviewed","us","us"
2020-09-18 21:43:58,0.9167,-26.8408,10,6.9,"mww",NA,16,11.257,0.66,"us","us7000bq10",2020-09-20 22:00:52,"central Mid-Atlantic Ridge","earthquake",8.3,1.7,0.032,91,"reviewed","us","us"
2020-09-18 21:03:58,42.1134,83.4762,10,4.5,"mb",NA,47,3.181,0.74,"us","us6000c04c",2020-09-26 02:15:36,"63 km NE of Kuqa, China","earthquake",4.4,1.9,0.113,23,"reviewed","us","us"
2020-09-18 20:59:48,-5.622,146.9554,133.93,5.2,"mww",NA,21,3.578,0.89,"us","us7000bpzv",2020-09-19 19:18:11,"121 km N of Lae, Papua New Guinea","earthquake",7,4.7,0.086,13,"reviewed","us","us"
2020-09-18 20:55:48,43.8568,81.9273,10,4.7,"mb",NA,36,1.851,1,"us","us7000bpzl",2020-09-19 19:55:05,"67 km E of Qapqal, China","earthquake",6,1.9,0.066,69,"reviewed","us","us"
2020-09-18 18:43:27,2.3916,126.8017,24.84,5.2,"mww",NA,23,1.705,0.76,"us","us7000bpxt",2020-09-19 20:42:42,"153 km WNW of Tobelo, Indonesia","earthquake",6,3.7,0.086,13,"reviewed","us","us"
2020-09-18 17:47:49,38.0088,73.6862,36.57,5.1,"mb",NA,37,2.081,0.91,"us","us7000bpx2",2020-10-10 22:06:15,"30 km SW of Murghob, Tajikistan","earthquake",6.1,5.9,0.045,162,"reviewed","us","us"
2020-09-18 16:28:17,34.9972,25.3313,44.49,5.9,"mww",NA,38,0.463,0.7,"us","us7000bpvt",2020-09-22 06:59:50,"16 km E of Pýrgos, Greece","earthquake",6,4.6,0.05,39,"reviewed","us","us"
2020-09-18 10:44:51,41.9291,83.5996,10,4.6,"mb",NA,43,3.342,0.69,"us","us7000bprf",2020-09-24 14:50:54,"60 km ENE of Kuqa, China","earthquake",2.3,1.9,0.099,32,"reviewed","us","us"
2020-09-18 08:37:46,36.2659,70.0553,166.78,4.5,"mb",NA,128,1.909,0.83,"us","us7000bpqu",2020-10-01 05:14:16,"38 km SSE of Farkhar, Afghanistan","earthquake",10.4,10.9,0.163,11,"reviewed","us","us"
2020-09-18 08:24:01,26.203,105.4713,10,4.6,"mb",NA,105,5.062,0.46,"us","us7000bpqr",2020-10-01 05:12:45,"46 km W of Anshun, China","earthquake",8,1.9,0.107,26,"reviewed","us","us"
2020-09-18 07:47:16,43.9725,147.8831,63.62,4.6,"mb",NA,182,3.817,0.64,"us","us6000c03w",2020-10-01 05:07:53,"95 km ENE of Shikotan, Russia","earthquake",12.4,9.9,0.114,23,"reviewed","us","us"
2020-09-18 07:03:22,20.8423,-45.9378,10,4.6,"mb",NA,139,15.032,0.68,"us","us6000c03v",2020-10-01 04:58:24,"northern Mid-Atlantic Ridge","earthquake",6.9,1.9,0.141,15,"reviewed","us","us"
2020-09-18 04:09:02,55.7276,161.3486,81.56,4.6,"mb",NA,105,3.135,0.79,"us","us7000bpnu",2020-09-18 04:30:50,"73 km SSE of Klyuchi, Russia","earthquake",10.5,8.2,0.069,63,"reviewed","us","us"
2020-09-18 03:50:15,-5.8664,151.335,51.98,4.7,"mb",NA,61,1.695,1.18,"us","us6000c03u",2020-09-24 01:24:11,"137 km ESE of Kimbe, Papua New Guinea","earthquake",9,7.4,0.108,26,"reviewed","us","us"
2020-09-17 17:01:31,-16.5187,-177.2625,10,5.6,"mww",NA,92,2.349,0.87,"us","us7000bphn",2020-09-23 15:32:54,"260 km SSE of Alo, Wallis and Futuna","earthquake",7.7,1.8,0.086,13,"reviewed","us","us"
2020-09-17 16:42:36,29.7909,68.311,24.34,4.8,"mb",NA,49,4.776,0.6,"us","us7000bphd",2020-10-10 17:25:15,"47 km SSW of Duki, Pakistan","earthquake",8.6,5.4,0.054,111,"reviewed","us","us"
2020-09-17 16:01:15,-2.3713,139.8361,35,4.9,"mb",NA,59,7.531,0.6,"us","us7000bpgy",2020-10-10 17:08:25,"91 km WNW of Abepura, Indonesia","earthquake",8.3,1.9,0.064,81,"reviewed","us","us"
2020-09-17 15:40:51,-22.1941,170.2814,43.59,4.8,"mb",NA,102,2.208,0.99,"us","us6000bzpe",2020-10-10 17:02:53,"258 km ESE of Tadine, New Caledonia","earthquake",8.7,6.6,0.103,32,"reviewed","us","us"
2020-09-17 10:32:25,-6.7757,129.3625,182.77,5.5,"mww",NA,18,2.264,1.28,"us","us7000bpbx",2020-09-18 10:36:29,"Banda Sea","earthquake",7.3,0.4,0.093,11,"reviewed","us","us"
2020-09-17 10:02:58,-17.592,-69.3451,160.16,4.6,"mb",NA,47,0.128,1.23,"us","us7000bpbq",2020-09-18 09:43:26,"68 km ENE of Palca, Peru","earthquake",7.8,6.3,0.132,17,"reviewed","us","us"
2020-09-17 09:38:17,15.0914,121.9638,49.55,4.5,"mb",NA,125,2.843,0.69,"us","us6000bzpb",2020-09-24 06:34:37,"15 km NNW of Karligan, Philippines","earthquake",7,8.2,0.131,17,"reviewed","us","us"
2020-09-17 06:11:35,35.6868,94.5784,10,4.8,"mb",NA,40,6.637,0.65,"us","us7000bpa5",2020-10-10 07:45:39,"Southern Qinghai, China","earthquake",7.9,1.9,0.048,136,"reviewed","us","us"
2020-09-17 05:22:42,8.1491,141.737,10,4.6,"mb",NA,112,6.219,0.51,"us","us6000bzp3",2020-09-23 08:35:33,"223 km SE of Fais, Micronesia","earthquake",12.1,1.9,0.089,40,"reviewed","us","us"
2020-09-17 05:00:38,36.5281,140.4564,68.35,4.6,"mb",NA,94,1.81,0.64,"us","us7000bp9m",2020-10-10 07:24:14,"4 km SE of Omiya, Japan","earthquake",5.7,5.6,0.065,70,"reviewed","us","us"
2020-09-17 04:56:06,-15.0758,-173.5612,10,4.6,"mb",NA,124,2.077,0.57,"us","us6000bzp2",2020-10-07 03:29:15,"100 km NNE of Hihifo, Tonga","earthquake",14.9,1.9,0.158,12,"reviewed","us","us"
2020-09-17 03:27:35,-6.2106,154.8782,66.89,5.1,"mww",NA,24,3.366,0.94,"us","us7000bp8s",2020-10-07 04:07:46,"Bougainville region, Papua New Guinea","earthquake",8.2,5.1,0.098,10,"reviewed","us","us"
